club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
West Bromwich Albion,Curtis Davies,20,Centre-Back,Luton,€4.50m,Transfer,in,Summer,4.5,2005,2005/2006
West Bromwich Albion,Nathan Ellington,23,Centre-Forward,Wigan,€4.50m,Transfer,in,Summer,4.5,2005,2005/2006
West Bromwich Albion,Darren Carter,21,Central Midfield,Birmingham,€2.25m,Transfer,in,Summer,2.25,2005,2005/2006
West Bromwich Albion,Diomansy Kamara,24,Right Winger,Portsmouth,€2.25m,Transfer,in,Summer,2.25,2005,2005/2006
West Bromwich Albion,Steve Watson,31,Right-Back,Everton,free transfer,Transfer,in,Summer,0,2005,2005/2006
West Bromwich Albion,Chris Kirkland,24,Goalkeeper,Liverpool,loan transfer,Loan,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Stuart Nicholson,18,Centre-Forward,West Brom U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Jared Hodgkiss,18,Right-Back,West Brom U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Rob Davies,18,Central Midfield,West Brom U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Jason Koumas,26,Attacking Midfield,Cardiff,"End of loanMay 31, 2006",Loan,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Russell Hoult,32,Goalkeeper,Nottm Forest,"End of loanOct 1, 2005",Loan,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Richard Chaplow,21,Central Midfield,Southampton,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
West Bromwich Albion,Geoff Horsfield,31,Centre-Forward,Sheff Utd,€1.80m,Transfer,out,Summer,1.8,2005,2005/2006
West Bromwich Albion,Rob Hulse,25,Centre-Forward,Leeds,€1.65m,Transfer,out,Summer,1.65,2005,2005/2006
West Bromwich Albion,Darren Purse,28,Centre-Back,Cardiff,€900Th.,Transfer,out,Summer,0.9,2005,2005/2006
West Bromwich Albion,Joe Murphy,23,Goalkeeper,Sunderland,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Bromwich Albion,Simon Miotto,35,Goalkeeper,Ölstykke FC,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Bromwich Albion,Artim Sakiri,31,Left Midfield,Aalborg BK,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Bromwich Albion,Jason Koumas,25,Attacking Midfield,Cardiff,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Bromwich Albion,Russell Hoult,32,Goalkeeper,Nottm Forest,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Bromwich Albion,Lloyd Dyer,23,Left Midfield,QPR,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Bromwich Albion,Sekou Berthé,27,Centre-Back,Without Club,-,Transfer,out,Summer,NA,2005,2005/2006
West Bromwich Albion,Chris Kirkland,25,Goalkeeper,Liverpool,"End of loanMay 31, 2006",Loan,out,Summer,NA,2005,2005/2006
West Bromwich Albion,Williams Martínez,23,Centre-Back,Defensor,"End of loanMay 8, 2006",Loan,out,Summer,NA,2005,2005/2006
Sunderland AFC,Jon Stead,22,Centre-Forward,Blackburn,€2.70m,Transfer,in,Summer,2.7,2005,2005/2006
Sunderland AFC,Kelvin Davis,28,Goalkeeper,Ipswich,€1.88m,Transfer,in,Summer,1.88,2005,2005/2006
Sunderland AFC,Andy Gray,27,Centre-Forward,Sheff Utd,€1.20m,Transfer,in,Summer,1.2,2005,2005/2006
Sunderland AFC,Daryl Murphy,22,Centre-Forward,Waterford Utd,€150Th.,Transfer,in,Summer,0.15,2005,2005/2006
Sunderland AFC,Martin Woods,19,Central Midfield,Leeds,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Joe Murphy,23,Goalkeeper,West Brom,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Christian Bassila,27,Centre-Back,R. Strasbourg,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Alan Stubbs,33,Centre-Back,Everton,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Tommy Miller,26,Central Midfield,Ipswich,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Nyron Nosworthy,24,Centre-Back,Gillingham FC,free transfer,Transfer,in,Summer,0,2005,2005/2006
Sunderland AFC,Justin Hoyte,20,Right-Back,Arsenal,loan transfer,Loan,in,Summer,NA,2005,2005/2006
Sunderland AFC,Anthony Le Tallec,20,Centre-Forward,Liverpool,loan transfer,Loan,in,Summer,NA,2005,2005/2006
Sunderland AFC,Jake Richardson,16,Central Midfield,Sunderland U18,-,Transfer,in,Summer,NA,2005,2005/2006
Sunderland AFC,Neill Collins,22,Centre-Back,Sheff Utd,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
Sunderland AFC,Andy Welsh,23,Left Midfield,Leicester,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
Sunderland AFC,Sean Taylor,20,midfield,Blackpool,"End of loanMay 7, 2006",Loan,in,Summer,NA,2005,2005/2006
Sunderland AFC,Sean Thornton,22,Central Midfield,Doncaster,€250Th.,Transfer,out,Summer,0.25,2005,2005/2006
Sunderland AFC,Jonjo Dickman,23,Right Midfield,Darlington,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Neil Teggart,20,Centre-Forward,Perth Glory,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Mart Poom,33,Goalkeeper,Arsenal,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Michael Bridges,26,Centre-Forward,Bristol City,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Thomas Myhre,31,Goalkeeper,Charlton,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Mark Lynch,23,Right-Back,Hull City,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Chris Kingsberry,19,midfield,Linfield,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Michael Ingham,24,Goalkeeper,Wrexham,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Marcus Stewart,32,Centre-Forward,Bristol City,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Jeff Whitley,26,Defensive Midfield,Cardiff,free transfer,Transfer,out,Summer,0,2005,2005/2006
Sunderland AFC,Neill Collins,21,Centre-Back,Hartlepool,loan transfer,Loan,out,Summer,NA,2005,2005/2006
Sunderland AFC,Joe Murphy,24,Goalkeeper,Walsall,loan transfer,Loan,out,Summer,NA,2005,2005/2006
Sunderland AFC,Grant Leadbitter,19,Central Midfield,Rotherham,loan transfer,Loan,out,Summer,NA,2005,2005/2006
Sunderland AFC,Chris Brown,20,Centre-Forward,Hull City,loan transfer,Loan,out,Summer,NA,2005,2005/2006
Sunderland AFC,Colin Healy,25,Central Midfield,Without Club,-,Transfer,out,Summer,NA,2005,2005/2006
Wigan Athletic,Henri Camara,28,Centre-Forward,Wolves,€6.45m,Transfer,in,Summer,6.45,2005,2005/2006
Wigan Athletic,David Connolly,28,attack,Leicester,€3.00m,Transfer,in,Summer,3,2005,2005/2006
Wigan Athletic,Damien Francis,26,Central Midfield,Norwich,€2.25m,Transfer,in,Summer,2.25,2005,2005/2006
Wigan Athletic,Mike Pollitt,33,Goalkeeper,Rotherham,€300Th.,Transfer,in,Summer,0.3,2005,2005/2006
Wigan Athletic,Ryan Taylor,20,Right-Back,Tranmere Rovers,€100Th.,Transfer,in,Summer,0.1,2005,2005/2006
Wigan Athletic,Pascal Chimbonda,26,Centre-Back,SC Bastia,free transfer,Transfer,in,Summer,0,2005,2005/2006
Wigan Athletic,Josip Skoko,29,Central Midfield,Genclerbirligi,free transfer,Transfer,in,Summer,0,2005,2005/2006
Wigan Athletic,Arjan de Zeeuw,35,Centre-Back,Portsmouth,free transfer,Transfer,in,Summer,0,2005,2005/2006
Wigan Athletic,Stéphane Henchoz,30,Centre-Back,Celtic,free transfer,Transfer,in,Summer,0,2005,2005/2006
Wigan Athletic,Ngasanya Ilongo,20,Defensive Midfield,Hapoel Tel Aviv,?,Transfer,in,Summer,NA,2005,2005/2006
Wigan Athletic,Josip Skoko,30,Central Midfield,Stoke City,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
Wigan Athletic,Nathan Ellington,23,Centre-Forward,West Brom,€4.50m,Transfer,out,Summer,4.5,2005,2005/2006
Wigan Athletic,Ian Breckin,29,Centre-Back,Nottm Forest,€450Th.,Transfer,out,Summer,0.45,2005,2005/2006
Wigan Athletic,David Graham,26,Centre-Forward,Sheff Wed,€375Th.,Transfer,out,Summer,0.375,2005,2005/2006
Wigan Athletic,Phil Edwards,19,Right-Back,Accrington,free transfer,Transfer,out,Summer,0,2005,2005/2006
Wigan Athletic,Gregg Traynor,20,Left Midfield,Hyde FC,free transfer,Transfer,out,Summer,0,2005,2005/2006
Wigan Athletic,Gareth Whalley,31,Central Midfield,Swindon Town,free transfer,Transfer,out,Summer,0,2005,2005/2006
Wigan Athletic,Nicky Eaden,32,Right-Back,Nottm Forest,free transfer,Transfer,out,Summer,0,2005,2005/2006
Wigan Athletic,Jason Jarrett,25,Central Midfield,Norwich,free transfer,Transfer,out,Summer,0,2005,2005/2006
Wigan Athletic,Émerson Thome,33,Centre-Back,Derby,loan transfer,Loan,out,Summer,NA,2005,2005/2006
Wigan Athletic,Per Frandsen,35,Right Midfield,Retired,-,Transfer,out,Summer,NA,2005,2005/2006
Wigan Athletic,David Moore,20,midfield,Retired,-,Transfer,out,Summer,NA,2005,2005/2006
Wigan Athletic,Neil Mellor,23,Centre-Forward,Liverpool,"End of loanMay 1, 2006",Loan,out,Summer,NA,2005,2005/2006
West Ham United,Yossi Benayoun,25,Right Winger,Racing,€3.75m,Transfer,in,Summer,3.75,2005,2005/2006
West Ham United,Paul Konchesky,24,Left-Back,Charlton,€2.25m,Transfer,in,Summer,2.25,2005,2005/2006
West Ham United,Danny Gabbidon,25,Centre-Back,Cardiff,€2.00m,Transfer,in,Summer,2,2005,2005/2006
West Ham United,James Collins,21,Centre-Back,Cardiff,€2.00m,Transfer,in,Summer,2,2005,2005/2006
West Ham United,Clive Clarke,25,Left-Back,Stoke City,€550Th.,Transfer,in,Summer,0.55,2005,2005/2006
West Ham United,Petr Mikolanda,20,Centre-Forward,Viktoria Zizkov,free transfer,Transfer,in,Summer,0,2005,2005/2006
West Ham United,Sekou Baradji,21,Defensive Midfield,Le Mans UC 72,free transfer,Transfer,in,Summer,0,2005,2005/2006
West Ham United,Shaka Hislop,36,Goalkeeper,Portsmouth,free transfer,Transfer,in,Summer,0,2005,2005/2006
West Ham United,Roy Carroll,27,Goalkeeper,Man Utd,free transfer,Transfer,in,Summer,0,2005,2005/2006
West Ham United,David Bellion,22,Centre-Forward,Man Utd,loan transfer,Loan,in,Summer,NA,2005,2005/2006
West Ham United,Jérémie Aliadière,22,Centre-Forward,Arsenal,loan transfer,Loan,in,Summer,NA,2005,2005/2006
West Ham United,Tony Stokes,18,Centre-Forward,West Ham U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Ham United,Ishmael Welsh,17,Left Winger,West Ham U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Ham United,Kyel Reid,17,Left Winger,West Ham U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Ham United,Matthew Reed,18,Goalkeeper,West Ham U18,-,Transfer,in,Summer,NA,2005,2005/2006
West Ham United,Petr Mikolanda,21,Centre-Forward,Northampton,"End of loanOct 1, 2005",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Tony Stokes,19,Centre-Forward,Rush. & Diamon.,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Matthew Reed,19,Goalkeeper,Barnet,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Trent McClenahan,21,Centre-Back,MK Dons,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Chris Cohen,19,Central Midfield,Yeovil Town,"End of loanMay 1, 2006",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Stephen Bywater,24,Goalkeeper,Coventry,"End of loanOct 1, 2005",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Carl Fletcher,25,Defensive Midfield,Watford,"End of loanOct 16, 2005",Loan,in,Summer,NA,2005,2005/2006
West Ham United,Sergiy Rebrov,30,Second Striker,Dynamo Kyiv,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Chris Powell,35,Left-Back,Charlton,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Steve Lomas,31,Central Midfield,QPR,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Malky Mackay,33,Centre-Back,Watford,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Youssef Sofiane,21,Centre-Forward,Coventry,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Don Hutchison,34,Attacking Midfield,Millwall,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Luke Chadwick,24,Attacking Midfield,Stoke City,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Darren Blewitt,19,defence,Hereford Utd.,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Petr Mikolanda,21,Centre-Forward,Swindon Town,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Trent McClenahan,20,Centre-Back,MK Dons,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Stephen Bywater,24,Goalkeeper,Coventry,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Sekou Baradji,21,Defensive Midfield,Reading,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Moses Ashikodi,18,Centre-Forward,Gillingham FC,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Carl Fletcher,25,Defensive Midfield,Watford,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Petr Mikolanda,20,Centre-Forward,Northampton,loan transfer,Loan,out,Summer,NA,2005,2005/2006
West Ham United,Dusan Kuciak,20,Goalkeeper,MSK Zilina,"End of loanJun 30, 2005",Loan,out,Summer,NA,2005,2005/2006
West Ham United,Rufus Brevett,35,Left-Back,Plymouth,free transfer,Transfer,out,Summer,0,2005,2005/2006
West Ham United,Andy Melville,36,Centre-Back,Retired,-,Transfer,out,Summer,NA,2005,2005/2006
Chelsea FC,Slobodan Rajkovic,16,Centre-Back,OFK Beograd,€5.20m,Transfer,in,Winter,5.2,2005,2005/2006
Chelsea FC,Maniche,28,Central Midfield,Dinamo Moscow,Loan fee:€300Th.,Loan,in,Winter,0.3,2005,2005/2006
Chelsea FC,Aleksey Smertin,30,Defensive Midfield,Charlton,"End of loanFeb 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Chelsea FC,Steven Watt,20,Centre-Back,Barnsley FC,"End of loanNov 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Chelsea FC,Lenny Pidgeley,21,Goalkeeper,Millwall,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Chelsea FC,Aleksey Smertin,30,Defensive Midfield,Dinamo Moscow,€1.50m,Transfer,out,Winter,1.5,2005,2005/2006
Chelsea FC,Steven Watt,20,Centre-Back,Swansea,free transfer,Transfer,out,Winter,0,2005,2005/2006
Chelsea FC,Wayne Bridge,25,Left-Back,Fulham,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Chelsea FC,Joe Keenan,23,Left-Back,Willem II,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Chelsea FC,Lenny Pidgeley,21,Goalkeeper,Millwall,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Chelsea FC,Slobodan Rajkovic,16,Centre-Back,OFK Beograd,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Arsenal FC,Theo Walcott,16,Right Winger,Southampton,€10.50m,Transfer,in,Winter,10.5,2005,2005/2006
Arsenal FC,Emmanuel Adebayor,21,Centre-Forward,Monaco,€10.00m,Transfer,in,Winter,10,2005,2005/2006
Arsenal FC,Carlos Vela,16,Right Winger,Guadalajara U20,€3.00m,Transfer,in,Winter,3,2005,2005/2006
Arsenal FC,Abou Diaby,19,Central Midfield,AJ Auxerre,€3.00m,Transfer,in,Winter,3,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22,Centre-Forward,West Ham,"End of loanJan 30, 2006",Loan,in,Winter,NA,2005,2005/2006
Arsenal FC,David Bentley,21,Right Midfield,Blackburn,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Arsenal FC,Quincy Owusu-Abeyie,19,Left Winger,Spartak Moscow,€2.50m,Transfer,out,Winter,2.5,2005,2005/2006
Arsenal FC,David Bentley,21,Right Midfield,Blackburn,€1.75m,Transfer,out,Winter,1.75,2005,2005/2006
Arsenal FC,Carlos Vela,16,Right Winger,Celta de Vigo,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22,Centre-Forward,Wolves,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Arsenal FC,Patrick Cregg,19,Central Midfield,Falkirk,?,Transfer,out,Winter,NA,2005,2005/2006
Manchester United,Nemanja Vidic‎,24,Centre-Back,Spartak Moscow,€10.50m,Transfer,in,Winter,10.5,2005,2005/2006
Manchester United,Patrice Evra,24,Left-Back,Monaco,€8.00m,Transfer,in,Winter,8,2005,2005/2006
Manchester United,David Jones,21,Central Midfield,Preston,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Manchester United,Chris Eagles,20,Right Winger,Sheff Wed,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Manchester United,David Jones,21,Central Midfield,NEC Nijmegen,"End of loanApr 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Manchester United,Colin Heath,21,Centre-Forward,Swindon Town,"End of loanNov 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Manchester United,Tom Heaton,19,Goalkeeper,Swindon Town,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Manchester United,David Bellion,23,Centre-Forward,West Ham,"End of loanJan 8, 2006",Loan,in,Winter,NA,2005,2005/2006
Manchester United,Colin Heath,22,Centre-Forward,Chesterfield FC,free transfer,Transfer,out,Winter,0,2005,2005/2006
Manchester United,Roy Keane,34,Defensive Midfield,Celtic,free transfer,Transfer,out,Winter,0,2005,2005/2006
Manchester United,Ritchie Jones,19,Central Midfield,Royal Antwerp,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,Chris Eagles,20,Right Winger,Watford,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,Phil Bardsley,20,Right-Back,Burnley,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,Tom Heaton,19,Goalkeeper,Royal Antwerp,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,David Bellion,23,Centre-Forward,OGC Nice,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,David Jones,21,Central Midfield,NEC Nijmegen,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,Lee Martin,18,Attacking Midfield,Royal Antwerp,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester United,Liam Miller,24,Central Midfield,Leeds,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Everton FC,Alan Stubbs,34,Centre-Back,Sunderland,free transfer,Transfer,in,Winter,0,2005,2005/2006
Everton FC,Sander Westerveld,31,Goalkeeper,Portsmouth,loan transfer,Loan,in,Winter,NA,2005,2005/2006
Everton FC,John Ruddy,19,Goalkeeper,Chester City,"End of loanFeb 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Everton FC,Iain Turner,21,Goalkeeper,Wycombe,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Everton FC,John Ruddy,19,Goalkeeper,Rush. & Diamon.,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Everton FC,Per Kröldrup,26,Centre-Back,Fiorentina,€4.00m,Transfer,out,Winter,4,2005,2005/2006
Everton FC,Marcus Bent,27,Centre-Forward,Charlton,€3.00m,Transfer,out,Winter,3,2005,2005/2006
Everton FC,John Ruddy,19,Goalkeeper,Chester City,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Everton FC,Iain Turner,21,Goalkeeper,Wycombe,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Everton FC,John Ruddy,19,Goalkeeper,Rush. & Diamon.,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Liverpool FC,Daniel Agger,21,Centre-Back,Bröndby IF,€8.76m,Transfer,in,Winter,8.76,2005,2005/2006
Liverpool FC,Jan Kromkamp,25,Right-Back,Villarreal,free transfer,Transfer,in,Winter,0,2005,2005/2006
Liverpool FC,David Martin,19,Goalkeeper,MK Dons,free transfer,Transfer,in,Winter,0,2005,2005/2006
Liverpool FC,Robbie Fowler,30,Centre-Forward,Man City,loan transfer,Loan,in,Winter,NA,2005,2005/2006
Liverpool FC,Robbie Foy,20,Left Winger,Wrexham,"End of loanDec 31, 2005",Loan,in,Winter,NA,2005,2005/2006
Liverpool FC,Florent Sinama-Pongolle,21,Second Striker,Blackburn,Loan fee:€150Th.,Loan,out,Winter,0.15,2005,2005/2006
Liverpool FC,Josemi,26,Centre-Back,Villarreal,free transfer,Transfer,out,Winter,0,2005,2005/2006
Liverpool FC,Neil Mellor,23,Centre-Forward,Wigan,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Liverpool FC,Darren Potter,21,Central Midfield,Southampton,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Liverpool FC,Scott Carson,20,Goalkeeper,Sheff Wed,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Liverpool FC,Zak Whitbread,21,Centre-Back,Millwall,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Liverpool FC,Mark González,21,Left Winger,Real Sociedad,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Bolton Wanderers,Matt Jansen,28,Centre-Forward,Blackburn,free transfer,Transfer,in,Winter,0,2005,2005/2006
Bolton Wanderers,Chris Howarth,19,Goalkeeper,Stockport,"End of loanFeb 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Bolton Wanderers,Martin Djetou,31,Centre-Back,FC Istres,free transfer,Transfer,out,Winter,0,2005,2005/2006
Bolton Wanderers,Fabrice Fernandes,26,Left Winger,B. Jerusalem,free transfer,Transfer,out,Winter,0,2005,2005/2006
Bolton Wanderers,Chris Howarth,19,Goalkeeper,Stockport,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Middlesbrough FC,Ben Hutchinson,18,Centre-Forward,Arnold Town,free transfer,Transfer,in,Winter,0,2005,2005/2006
Middlesbrough FC,David Wheater,18,Centre-Back,Boro U18,-,Transfer,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Lee Cattermole,17,Defensive Midfield,Boro U18,-,Transfer,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Tom Craddock,19,Centre-Forward,Boro U18,-,Transfer,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Andrew Davies,21,Centre-Back,Derby,"End of loanDec 31, 2005",Loan,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Ross Turnbull,21,Goalkeeper,Crewe Alexandra,"End of loanApr 23, 2006",Loan,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Andrew Taylor,19,Left-Back,Bradford,"End of loanJan 3, 2006",Loan,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Danny Graham,20,Centre-Forward,Derby,"End of loanFeb 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Middlesbrough FC,David Wheater,19,Centre-Back,Doncaster,"End of loanApr 1, 2006",Loan,in,Winter,NA,2005,2005/2006
Middlesbrough FC,Danny Graham,20,Centre-Forward,Leeds,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Middlesbrough FC,Danny Graham,20,Centre-Forward,Derby,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Middlesbrough FC,David Wheater,18,Centre-Back,Doncaster,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Middlesbrough FC,Abel Xavier,33,Right-Back,Ban,?,Transfer,out,Winter,NA,2005,2005/2006
Middlesbrough FC,Szilard Nemeth,28,Second Striker,R. Strasbourg,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester City,Georgios Samaras,20,Left Winger,Heerenveen,€8.50m,Transfer,in,Winter,8.5,2005,2005/2006
Manchester City,Matt Mills,19,Centre-Back,Southampton,€375Th.,Transfer,in,Winter,0.375,2005,2005/2006
Manchester City,Tuomas Haapala,26,Defensive Midfield,MYPA,free transfer,Transfer,in,Winter,0,2005,2005/2006
Manchester City,Albert Riera,23,Left Midfield,Espanyol,loan transfer,Loan,in,Winter,NA,2005,2005/2006
Manchester City,Micah Richards,17,Right-Back,Man City U18,-,Transfer,in,Winter,NA,2005,2005/2006
Manchester City,Nicky Weaver,26,Goalkeeper,Sheff Wed,"End of loanJan 27, 2006",Loan,in,Winter,NA,2005,2005/2006
Manchester City,Willo Flood,20,Central Midfield,Coventry,"End of loanNov 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Manchester City,Nicky Weaver,26,Goalkeeper,Sheff Wed,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester City,Robbie Fowler,30,Centre-Forward,Liverpool,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester City,Mikkel Bischoff,24,defence,Sheff Wed,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Manchester City,Hussein Yasser,23,Attacking Midfield,Al-Sadd SC,?,Transfer,out,Winter,NA,2005,2005/2006
Tottenham Hotspur,Danny Murphy,28,Central Midfield,Charlton,€3.21m,Transfer,in,Winter,3.21,2005,2005/2006
Tottenham Hotspur,Hossam Ghaly,24,Central Midfield,Feyenoord,€3.00m,Transfer,in,Winter,3,2005,2005/2006
Tottenham Hotspur,Reto Ziegler,20,Centre-Back,Hamburger SV,"End of loanJan 20, 2006",Loan,in,Winter,NA,2005,2005/2006
Tottenham Hotspur,Tom Huddlestone,19,Defensive Midfield,Wolves,"End of loanJan 15, 2006",Loan,in,Winter,NA,2005,2005/2006
Tottenham Hotspur,Johnnie Jackson,23,Central Midfield,Derby,"End of loanDec 4, 2005",Loan,in,Winter,NA,2005,2005/2006
Tottenham Hotspur,Calum Davenport,22,defence,Norwich,"End of loanDec 1, 2005",Loan,in,Winter,NA,2005,2005/2006
Tottenham Hotspur,Grzegorz Rasiak,26,Centre-Forward,Southampton,€3.00m,Transfer,out,Winter,3,2005,2005/2006
Tottenham Hotspur,Sean Davis,26,Defensive Midfield,Portsmouth,€2.80m,Transfer,out,Winter,2.8,2005,2005/2006
Tottenham Hotspur,Michael Brown,28,Central Midfield,Fulham,€2.30m,Transfer,out,Winter,2.3,2005,2005/2006
Tottenham Hotspur,Wayne Routledge,21,Left Winger,Portsmouth,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Tottenham Hotspur,Rodrigo Defendi,19,Centre-Back,Udinese,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Tottenham Hotspur,Noé Pamarot,26,Centre-Back,Portsmouth,?,Transfer,out,Winter,NA,2005,2005/2006
Tottenham Hotspur,Pedro Mendes,26,Defensive Midfield,Portsmouth,?,Transfer,out,Winter,NA,2005,2005/2006
Tottenham Hotspur,Reto Ziegler,20,Centre-Back,Wigan,loan transfer,Loan,out,Winter,NA,2005,2005/2006
Aston Villa,Craig Gardner,19,Central Midfield,Aston Villa Res.,-,Transfer,in,Winter,NA,2005,2005/2006
