club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
Everton FC,Dan Gosling,17,Central Midfield,Plymouth,€1.50m,Transfer,in,Winter,1.5,2007,2007/2008
Everton FC,Manuel Fernandes,21,Attacking Midfield,Valencia,Loan fee:€750Th.,Loan,in,Winter,0.75,2007,2007/2008
Everton FC,Anthony Gardner,27,Centre-Back,Spurs,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Everton FC,Anderson Silva,25,Defensive Midfield,Barnsley FC,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Everton FC,James McFadden,24,Second Striker,Birmingham,€7.50m,Transfer,out,Winter,7.5,2007,2007/2008
Everton FC,Anderson Silva,25,Defensive Midfield,Barnsley FC,€800Th.,Transfer,out,Winter,0.8,2007,2007/2008
Everton FC,Alan Stubbs,36,Centre-Back,Derby,free transfer,Transfer,out,Winter,0,2007,2007/2008
Everton FC,Lukas Jutkiewicz,18,Centre-Forward,Plymouth,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Everton FC,Paddy Boyle,20,Left-Back,Crewe Alexandra,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Everton FC,John Ruddy,21,Goalkeeper,Stockport,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Bolton Wanderers,Gary Cahill,22,Centre-Back,Aston Villa,€6.00m,Transfer,in,Winter,6,2007,2007/2008
Bolton Wanderers,Grétar Steinsson,25,Right-Back,AZ Alkmaar,€5.25m,Transfer,in,Winter,5.25,2007,2007/2008
Bolton Wanderers,Matthew Taylor,26,Left Midfield,Portsmouth,€4.70m,Transfer,in,Winter,4.7,2007,2007/2008
Bolton Wanderers,Tamir Cohen,23,Central Midfield,Maccabi Netanya,€800Th.,Transfer,in,Winter,0.8,2007,2007/2008
Bolton Wanderers,Grzegorz Rasiak,28,Centre-Forward,Southampton,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Bolton Wanderers,Les Thompson,19,Right Midfield,Stockport,"End of loanNov 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Bolton Wanderers,Jaroslaw Fojut,20,Centre-Back,Luton,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Bolton Wanderers,Johann Smith,20,Left-Back,Stockport,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Bolton Wanderers,Nicolas Anelka,28,Centre-Forward,Chelsea,€18.00m,Transfer,out,Winter,18,2007,2007/2008
Bolton Wanderers,Lubomir Michalik,24,Centre-Back,Leeds,€675Th.,Transfer,out,Winter,0.675,2007,2007/2008
Bolton Wanderers,Przemyslaw Kazimierczak,19,Goalkeeper,Darlington,€125Th.,Transfer,out,Winter,0.125,2007,2007/2008
Bolton Wanderers,Gérald Cid,24,Centre-Back,OGC Nice,free transfer,Transfer,out,Winter,0,2007,2007/2008
Bolton Wanderers,Gary Speed,38,Left Midfield,Sheff Utd,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Bolton Wanderers,Les Thompson,19,Right Midfield,Torquay,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Bolton Wanderers,Chris Basham,19,Centre-Back,Rochdale,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Bolton Wanderers,Christian Wilhelmsson,27,Right Winger,FC Nantes,"End of loanDec 1, 2007",Loan,out,Winter,NA,2007,2007/2008
Reading FC,Marek Matejovsky,26,Central Midfield,Mlada Boleslav,€1.90m,Transfer,in,Winter,1.9,2007,2007/2008
Reading FC,Jimmy Kébé,24,Right Winger,RC Lens B,€1.80m,Transfer,in,Winter,1.8,2007,2007/2008
Reading FC,Alex McCarthy,18,Goalkeeper,Cambridge Utd.,"End of loanApr 29, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Mikkel Andersen,19,Goalkeeper,Rush. & Diamon.,"End of loanApr 23, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Ross Kitteridge,17,Goalkeeper,Eastleigh,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Jem Karacan,18,Central Midfield,Bournemouth,"End of loanJan 6, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Scott Davies,19,Central Midfield,Aldershot,"End of loanMar 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Adam Bygrave,19,Right-Back,Gillingham FC,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Mikkel Andersen,19,Goalkeeper,Torquay,"End of loanMar 26, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Leroy Lita,23,Centre-Forward,Charlton,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,James Henry,18,Right Midfield,Bournemouth,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Alex Pearce,19,Centre-Back,Bournemouth,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,John Halls,25,Defensive Midfield,Crystal Palace,"End of loanFeb 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Scott Golbourne,19,Left-Back,Bournemouth,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Simon Cox,20,Centre-Forward,Swindon Town,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,John Halls,25,Defensive Midfield,Preston,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Alan Bennett,26,Centre-Back,Southampton,"End of loanFeb 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Simon Church,18,Centre-Forward,Crewe Alexandra,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Reading FC,Simon Cox,20,Centre-Forward,Swindon Town,€500Th.,Transfer,out,Winter,0.5,2007,2007/2008
Reading FC,Alex Pearce,18,Centre-Back,Bournemouth,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Alex McCarthy,18,Goalkeeper,Cambridge Utd.,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Mikkel Andersen,19,Goalkeeper,Rush. & Diamon.,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Ross Kitteridge,17,Goalkeeper,Eastleigh,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Ben Hamer,20,Goalkeeper,Brentford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Aaron Brown,24,Centre-Back,Walsall,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Jem Karacan,19,Central Midfield,Millwall,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,John Halls,26,Defensive Midfield,Sheff Utd,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Mikkel Andersen,19,Goalkeeper,Torquay,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Alan Bennett,26,Centre-Back,Brentford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Leroy Lita,23,Centre-Forward,Charlton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,James Henry,18,Right Midfield,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Alex Pearce,19,Centre-Back,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Simon Church,19,Centre-Forward,Yeovil Town,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Hal Robson-Kanu,18,Centre-Forward,Southend United,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,John Halls,25,Defensive Midfield,Preston,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,John Halls,25,Defensive Midfield,Crystal Palace,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,James Henry,18,Right Midfield,Bournemouth,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Reading FC,Scott Golbourne,19,Left-Back,Bournemouth,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Jermain Defoe,25,Centre-Forward,Spurs,€9.30m,Transfer,in,Winter,9.3,2007,2007/2008
Portsmouth FC,Lassana Diarra,22,Defensive Midfield,Arsenal,€7.00m,Transfer,in,Winter,7,2007,2007/2008
Portsmouth FC,Danijel Subotic,18,Centre-Forward,FC Basel U21,€400Th.,Transfer,in,Winter,0.4,2007,2007/2008
Portsmouth FC,Adda Djeziri,19,Second Striker,BK Frem,€30Th.,Transfer,in,Winter,0.03,2007,2007/2008
Portsmouth FC,Milan Baros,26,Centre-Forward,Olympique Lyon,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Lucien Aubey,23,Centre-Back,Lens,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Jean-François Christophe,20,Defensive Midfield,Bournemouth,"End of loanFeb 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Marc Wilson,20,Centre-Back,Luton,"End of loanDec 15, 2007",Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Franck Songo'o,20,Right Winger,Crystal Palace,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Asmir Begovic,20,Goalkeeper,Yeovil Town,"End of loanApr 7, 2008",Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Martin Cranie,21,Centre-Back,QPR,"End of loanNov 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Portsmouth FC,Benjani,29,Centre-Forward,Man City,€5.20m,Transfer,out,Winter,5.2,2007,2007/2008
Portsmouth FC,Matthew Taylor,26,Left Midfield,Bolton,€4.70m,Transfer,out,Winter,4.7,2007,2007/2008
Portsmouth FC,Marc Wilson,20,Centre-Back,Luton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Asmir Begovic,20,Goalkeeper,Yeovil Town,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Richard Duffy,22,Centre-Back,Coventry,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Jean-François Christophe,20,Defensive Midfield,Yeovil Town,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Djimi Traoré,27,Centre-Back,Stade Rennais,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Portsmouth FC,Franck Songo'o,20,Right Winger,Sheff Wed,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Johann Vogel,30,Defensive Midfield,Without Club,-,Transfer,in,Winter,NA,2007,2007/2008
Blackburn Rovers,Andy Taylor,21,Left-Back,Tranmere Rovers,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Blackburn Rovers,Eddie Nolan,19,Centre-Back,Hartlepool,"End of loanJan 22, 2008",Loan,in,Winter,NA,2007,2007/2008
Blackburn Rovers,Paul Gallagher,23,Central Midfield,Preston,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Blackburn Rovers,Bryan Hodge,20,Central Midfield,Millwall,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Blackburn Rovers,Robbie Savage,33,Central Midfield,Derby,€2.25m,Transfer,out,Winter,2.25,2007,2007/2008
Blackburn Rovers,Peter Enckelman,30,Goalkeeper,Cardiff,free transfer,Transfer,out,Winter,0,2007,2007/2008
Blackburn Rovers,Andy Taylor,21,Left-Back,Tranmere Rovers,free transfer,Transfer,out,Winter,0,2007,2007/2008
Blackburn Rovers,Mark King,19,defence,Accrington,free transfer,Transfer,out,Winter,0,2007,2007/2008
Blackburn Rovers,Andy Taylor,21,Left-Back,Tranmere Rovers,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Eddie Nolan,19,Centre-Back,Hartlepool,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Paul Gallagher,23,Central Midfield,Stoke City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Maceo Rigters,24,Centre-Forward,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Rostyn Griffiths,19,Centre-Back,Gretna FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Bryan Hodge,20,Central Midfield,Darlington,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Blackburn Rovers,Bryan Hodge,20,Central Midfield,Millwall,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Aston Villa,Wayne Routledge,23,Left Winger,Spurs,€1.70m,Transfer,in,Winter,1.7,2007,2007/2008
Aston Villa,Gary Cahill,22,Centre-Back,Sheff Utd,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Aston Villa,Stephen O'Halloran,20,Left-Back,Southampton,"End of loanFeb 16, 2008",Loan,in,Winter,NA,2007,2007/2008
Aston Villa,Stephen O'Halloran,20,Left-Back,Leeds,"End of loanMar 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Aston Villa,Gary Cahill,22,Centre-Back,Bolton,€6.00m,Transfer,out,Winter,6,2007,2007/2008
Aston Villa,Stephen O'Halloran,20,Left-Back,Southampton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Aston Villa,Stephen O'Halloran,20,Left-Back,Leeds,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Aston Villa,Luke Moore,22,Centre-Forward,West Brom,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Afonso Alves,26,Centre-Forward,Heerenveen,€17.00m,Transfer,in,Winter,17,2007,2007/2008
Middlesbrough FC,Josh Walker,18,Central Midfield,Boro U18,-,Transfer,in,Winter,NA,2007,2007/2008
Middlesbrough FC,Adam Johnson,20,Right Winger,Watford,"End of loanNov 11, 2007",Loan,in,Winter,NA,2007,2007/2008
Middlesbrough FC,Jason Kennedy,21,Central Midfield,Livingston FC,"End of loanJan 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Middlesbrough FC,Tony McMahon,21,Right-Back,Blackpool,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Middlesbrough FC,Jonathan Woodgate,28,Centre-Back,Spurs,€10.80m,Transfer,out,Winter,10.8,2007,2007/2008
Middlesbrough FC,Ben Hutchinson,20,Centre-Forward,Celtic,€375Th.,Transfer,out,Winter,0.375,2007,2007/2008
Middlesbrough FC,Tony McMahon,21,Right-Back,Blackpool,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Matthew Bates,21,Centre-Back,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Josh Walker,18,Central Midfield,Aberdeen FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Chris Riggott,27,Centre-Back,Stoke City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Jason Kennedy,21,Central Midfield,Darlington,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Tom Craddock,21,Centre-Forward,Hartlepool,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Middlesbrough FC,Graeme Owens,19,Right Winger,Chesterfield FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Newcastle United,Tamás Kádár,17,Centre-Back,Zalaegerszeg,€1.35m,Transfer,in,Winter,1.35,2007,2007/2008
Newcastle United,Ben Tozer,17,Centre-Back,Swindon Town,€300Th.,Transfer,in,Winter,0.3,2007,2007/2008
Newcastle United,Lamine Diatta,32,Centre-Back,Besiktas,free transfer,Transfer,in,Winter,0,2007,2007/2008
Newcastle United,Fabio Zamblera,17,Centre-Forward,Atalanta U19,free transfer,Transfer,in,Winter,0,2007,2007/2008
Newcastle United,Andy Carroll,18,Centre-Forward,Preston,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Newcastle United,David Rozehnal,27,Centre-Back,Lazio,Loan fee:€1.00m,Loan,out,Winter,1,2007,2007/2008
Newcastle United,Matthew Pattison,21,Central Midfield,Norwich,€450Th.,Transfer,out,Winter,0.45,2007,2007/2008
Newcastle United,Celestine Babayaro,29,Left-Back,Los Angeles,free transfer,Transfer,out,Winter,0,2007,2007/2008
Newcastle United,Shola Ameobi,26,Centre-Forward,Stoke City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Felipe Caicedo,19,Centre-Forward,FC Basel,€7.00m,Transfer,in,Winter,7,2007,2007/2008
Manchester City,Benjani,29,Centre-Forward,Portsmouth,€5.20m,Transfer,in,Winter,5.2,2007,2007/2008
Manchester City,Nery Castillo,23,Right Winger,Shakhtar D.,Loan fee:€5.00m,Loan,in,Winter,5,2007,2007/2008
Manchester City,Shay Logan,19,Right-Back,Scunthorpe Utd.,"End of loanDec 10, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Paul Dickov,35,Centre-Forward,Crystal Palace,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Marc Laird,21,Central Midfield,Port Vale,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Danny Mills,30,Right-Back,Charlton,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Kasper Schmeichel,21,Goalkeeper,Cardiff,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Shay Logan,20,Right-Back,Stockport,"End of loanApr 23, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester City,Ousmane Dabo,30,Defensive Midfield,Lazio,€263Th.,Transfer,out,Winter,0.263,2007,2007/2008
Manchester City,Marc Laird,21,Central Midfield,Millwall,free transfer,Transfer,out,Winter,0,2007,2007/2008
Manchester City,Shay Logan,19,Right-Back,Scunthorpe Utd.,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Ched Evans,18,Centre-Forward,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Kasper Schmeichel,21,Goalkeeper,Coventry,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Kelvin Etuhu,19,Defensive Midfield,Leicester,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Shay Logan,20,Right-Back,Stockport,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Paul Dickov,35,Centre-Forward,Blackpool,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Georgios Samaras,22,Left Winger,Celtic,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Danny Mills,30,Right-Back,Derby,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Marc Laird,21,Central Midfield,Port Vale,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester City,Rolando Bianchi,24,Centre-Forward,Lazio,loan transfer,Loan,out,Winter,NA,2007,2007/2008
West Ham United,Freddie Sears,18,Second Striker,West Ham U18,-,Transfer,in,Winter,NA,2007,2007/2008
West Ham United,Christian Dailly,34,Centre-Back,Southampton,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
West Ham United,Calum Davenport,25,defence,Watford,"End of loanFeb 1, 2008",Loan,in,Winter,NA,2007,2007/2008
West Ham United,Zavon Hines,19,Right Winger,Coventry,free transfer,Transfer,out,Winter,0,2007,2007/2008
West Ham United,Christian Dailly,34,Centre-Back,Rangers,free transfer,Transfer,out,Winter,0,2007,2007/2008
West Ham United,Tony Stokes,20,Centre-Forward,Stevenage,loan transfer,Loan,out,Winter,NA,2007,2007/2008
West Ham United,Calum Davenport,25,defence,Watford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
West Ham United,Richard Wright,30,Goalkeeper,Southampton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
West Ham United,Kyel Reid,20,Left Winger,Crystal Palace,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Leon Andreasen,24,Central Midfield,Werder Bremen,€4.30m,Transfer,in,Winter,4.3,2007,2007/2008
Fulham FC,Brede Hangeland,26,Centre-Back,FC Copenhagen,€3.30m,Transfer,in,Winter,3.3,2007,2007/2008
Fulham FC,Erik Nevland,30,Centre-Forward,FC Groningen,€3.00m,Transfer,in,Winter,3,2007,2007/2008
Fulham FC,Eddie Johnson,23,Centre-Forward,Wizards,€2.50m,Transfer,in,Winter,2.5,2007,2007/2008
Fulham FC,Toni Kallio,29,Centre-Back,BSC Young Boys,€330Th.,Transfer,in,Winter,0.33,2007,2007/2008
Fulham FC,Jari Litmanen,36,Attacking Midfield,Malmö FF,free transfer,Transfer,in,Winter,0,2007,2007/2008
Fulham FC,Paul Stalteri,30,Right-Back,Spurs,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Fulham FC,Tony Warner,33,Goalkeeper,Barnsley FC,"End of loanMar 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Fulham FC,Collins John,22,Centre-Forward,Leicester,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Fulham FC,TJ Moncur,20,Centre-Back,Bradford,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Fulham FC,Chris James,20,Defensive Midfield,Tampere United,free transfer,Transfer,out,Winter,0,2007,2007/2008
Fulham FC,Wayne Brown,19,Attacking Midfield,Brentford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Michael Timlin,22,Central Midfield,Swindon Town,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Ian Pearce,33,Centre-Back,Southampton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Lee Cook,25,Left Winger,Charlton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Tony Warner,33,Goalkeeper,Barnsley FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Collins John,22,Centre-Forward,Watford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,TJ Moncur,20,Centre-Back,Bradford,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Nathan Ashton,21,Left-Back,Crystal Palace,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Steven Davis,23,Central Midfield,Rangers,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Fulham FC,Shefki Kuqi,31,Centre-Forward,Crystal Palace,"End of loanDec 31, 2007",Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Marlon King,27,Centre-Forward,Watford,€4.00m,Transfer,in,Winter,4,2007,2007/2008
Wigan Athletic,Antonio Valencia,22,Right-Back,Villarreal,€2.00m,Transfer,in,Winter,2,2007,2007/2008
Wigan Athletic,Wilson Palacios,23,Defensive Midfield,CD Olimpia,€1.30m,Transfer,in,Winter,1.3,2007,2007/2008
Wigan Athletic,Erik Edman,29,Left-Back,Stade Rennais,€700Th.,Transfer,in,Winter,0.7,2007,2007/2008
Wigan Athletic,Erik Hagen,32,Centre-Back,Zenit S-Pb,Loan fee:€250Th.,Loan,in,Winter,0.25,2007,2007/2008
Wigan Athletic,Maynor Figueroa,24,Centre-Back,CD Olimpia,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Wigan Athletic,Russell Saunders,19,Goalkeeper,Gainsborough,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Wigan Athletic,Fitz Hall,27,Centre-Back,QPR,€4.00m,Transfer,out,Winter,4,2007,2007/2008
Wigan Athletic,Denny Landzaat,31,Central Midfield,Feyenoord,€1.50m,Transfer,out,Winter,1.5,2007,2007/2008
Wigan Athletic,David Cotterill,20,Right Winger,Sheff Utd,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Carlo Nash,34,Goalkeeper,Stoke City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Lewis Montrose,19,Central Midfield,Rochdale,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Andreas Granqvist,22,Centre-Back,Helsingborg,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Russell Saunders,19,Goalkeeper,Gainsborough,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Wigan Athletic,Antonio Valencia,22,Right-Back,Villarreal,"End of loanDec 31, 2007",Loan,out,Winter,NA,2007,2007/2008
Derby County,Emanuel Villa,25,Centre-Forward,UAG Tecos,€3.00m,Transfer,in,Winter,3,2007,2007/2008
Derby County,Robbie Savage,33,Central Midfield,Blackburn,€2.25m,Transfer,in,Winter,2.25,2007,2007/2008
Derby County,Mile Sterjovski,28,Left Midfield,GB Oftasspor,€400Th.,Transfer,in,Winter,0.4,2007,2007/2008
Derby County,Alan Stubbs,36,Centre-Back,Everton,free transfer,Transfer,in,Winter,0,2007,2007/2008
Derby County,Roy Carroll,30,Goalkeeper,Rangers,free transfer,Transfer,in,Winter,0,2007,2007/2008
Derby County,Hossam Ghaly,26,Central Midfield,Spurs,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Derby County,Danny Mills,30,Right-Back,Man City,loan transfer,Loan,in,Winter,NA,2007,2007/2008
Derby County,Laurent Robert,32,Left Winger,Without Club,-,Transfer,in,Winter,NA,2007,2007/2008
Derby County,Bob Malcolm,27,Centre-Back,QPR,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Derby County,Lewin Nyatanga,19,Centre-Back,Barnsley FC,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Derby County,Michael Johnson,34,Centre-Back,Sheff Wed,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Derby County,Steve Howard,31,Centre-Forward,Leicester,€2.25m,Transfer,out,Winter,2.25,2007,2007/2008
Derby County,Craig Fagan,25,Centre-Forward,Hull City,€1.03m,Transfer,out,Winter,1.03,2007,2007/2008
Derby County,Matt Oakley,30,Defensive Midfield,Leicester,€660Th.,Transfer,out,Winter,0.66,2007,2007/2008
Derby County,Andy Griffin,28,Right-Back,Stoke City,€450Th.,Transfer,out,Winter,0.45,2007,2007/2008
Derby County,Jon Macken,30,Centre-Forward,Barnsley FC,€400Th.,Transfer,out,Winter,0.4,2007,2007/2008
Derby County,Laurent Robert,32,Left Winger,Toronto,free transfer,Transfer,out,Winter,0,2007,2007/2008
Derby County,Michael Johnson,34,Centre-Back,Notts County,free transfer,Transfer,out,Winter,0,2007,2007/2008
Derby County,Bob Malcolm,27,Centre-Back,Motherwell FC,free transfer,Transfer,out,Winter,0,2007,2007/2008
Derby County,Lewin Nyatanga,20,Centre-Back,Barnsley FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Lee Holmes,20,Left Winger,Walsall,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Gary Teale,29,Right Winger,Plymouth,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Mitchell Hanson,19,Right-Back,Port Vale,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Stephen Pearson,25,Central Midfield,Stoke City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Lewin Nyatanga,19,Centre-Back,Barnsley FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Stephen Bywater,26,Goalkeeper,Ipswich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Bob Malcolm,26,Centre-Back,QPR,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Derby County,Mohammed Camara,32,Left-Back,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Sunderland AFC,Andy Reid,25,Left Midfield,Charlton,€6.00m,Transfer,in,Winter,6,2007,2007/2008
Sunderland AFC,Phil Bardsley,22,Right-Back,Man Utd,€3.00m,Transfer,in,Winter,3,2007,2007/2008
